OID_,ZCTA5CE10,GEOID10,CLASSFP10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,Shape_Leng,Shape_Area,OBJECTID,Join_Count,TARGET_FID,AREA,PERIMETER,DIST0228_,DIST0228_I,DISTNUMBER,DIST_NAME,Shape_Length,Shape_Area_1
661,56251,56251,B5,G6350,S,87480841.000000000000000,4344634.000000000000000,+45.1437224,-094.9201758,56009.036779399997613,91803388.409500002861023,662,1,661,22038554619.304611206054688,753722.897390000056475,7.000000000000000,5.000000000000000,8,WILLMAR,56009.036779441623366,91803388.409528300166130
662,56252,56252,B5,G6350,S,188463980.000000000000000,445208.000000000000000,+45.1782530,-095.3101231,80649.133370099996682,188910098.958000004291534,663,1,662,27405683069.568668365478516,912858.481589999981225,4.000000000000000,3.000000000000000,4,DETROIT LAKES,80649.133370065173949,188910098.958426952362061
663,56253,56253,B5,G6350,S,276337087.000000000000000,19111824.000000000000000,+44.9581796,-094.8661930,94991.375160399999004,295372479.045000016689301,664,1,663,22038554619.304611206054688,753722.897390000056475,7.000000000000000,5.000000000000000,8,WILLMAR,94991.375160358104040,295372479.044534265995026
664,56255,56255,B5,G6350,S,103516529.000000000000000,245254.000000000000000,+44.3970664,-095.4193129,63170.386620899997070,103773485.528999999165535,665,1,664,22038554619.304611206054688,753722.897390000056475,7.000000000000000,5.000000000000000,8,WILLMAR,63170.386620940560533,103773485.529426723718643
665,56256,56256,B5,G6350,S,598446322.000000000000000,7946900.000000000000000,+45.0286909,-096.2024210,184323.268570999993244,606855518.375000000000000,666,1,665,22038554619.304611206054688,753722.897390000056475,7.000000000000000,5.000000000000000,8,WILLMAR,184323.268571341934148,606855518.375348687171936
666,56257,56257,B5,G6350,S,222856341.000000000000000,1729037.000000000000000,+44.9692575,-096.4021512,99398.579841500002658,224802399.416000008583069,667,1,666,22038554619.304611206054688,753722.897390000056475,7.000000000000000,5.000000000000000,8,WILLMAR,99398.579841455662972,224802399.416465640068054
667,56258,56258,B5,G6350,S,501182800.000000000000000,1176928.000000000000000,+44.4460703,-095.7581673,160378.552614999993239,502554666.101000010967255,668,1,667,22038554619.304611206054688,753722.897390000056475,7.000000000000000,5.000000000000000,8,WILLMAR,160378.552614568499848,502554666.100514292716980
668,56260,56260,B5,G6350,S,246201071.000000000000000,207942.000000000000000,+44.9632750,-095.4829973,124316.852599999998347,246444307.289999991655350,669,1,668,22038554619.304611206054688,753722.897390000056475,7.000000000000000,5.000000000000000,8,WILLMAR,124316.852599521487718,246444307.290286928415298
669,56262,56262,B5,G6350,S,171282294.000000000000000,6798747.000000000000000,+45.1150712,-095.8697068,98588.325023500001407,178161032.335000008344650,670,1,669,22038554619.304611206054688,753722.897390000056475,7.000000000000000,5.000000000000000,8,WILLMAR,98588.325023470650194,178161032.335048675537109
670,56263,56263,B5,G6350,S,128482445.000000000000000,691055.000000000000000,+44.4214897,-095.5324784,75167.649815400000080,129200515.636000007390976,671,1,670,22038554619.304611206054688,753722.897390000056475,7.000000000000000,5.000000000000000,8,WILLMAR,75167.649815417462378,129200515.636031612753868
671,56264,56264,B5,G6350,S,327066279.000000000000000,271731.000000000000000,+44.5701905,-095.9848007,140486.847853999992367,327527007.669000029563904,672,1,671,22038554619.304611206054688,753722.897390000056475,7.000000000000000,5.000000000000000,8,WILLMAR,140486.847853617044166,327527007.668784141540527
672,56265,56265,B5,G6350,S,689924524.000000000000000,2910753.000000000000000,+44.9998233,-095.7064821,184804.994387000013376,693051528.264000058174133,673,1,672,22038554619.304611206054688,753722.897390000056475,7.000000000000000,5.000000000000000,8,WILLMAR,184804.994387264130637,693051528.264440894126892
673,56266,56266,B5,G6350,S,265746271.000000000000000,544715.000000000000000,+44.4210612,-094.9145147,129690.294236000001547,266230717.270000010728836,674,1,673,22038554619.304611206054688,753722.897390000056475,7.000000000000000,5.000000000000000,8,WILLMAR,129690.294235789493541,266230717.269883126020432
674,56267,56267,B5,G6350,S,524575678.000000000000000,13215578.000000000000000,+45.5824635,-095.9287932,172508.727130999992369,538052687.021999955177307,675,1,674,27405683069.568668365478516,912858.481589999981225,4.000000000000000,3.000000000000000,4,DETROIT LAKES,172508.727130927203689,538052687.022181391716003
675,56270,56270,B5,G6350,S,103879630.000000000000000,398652.000000000000000,+44.5704148,-094.9873742,74267.652206300001126,104259013.028999999165535,676,1,675,22038554619.304611206054688,753722.897390000056475,7.000000000000000,5.000000000000000,8,WILLMAR,74267.652206266633584,104259013.028509646654129
676,56271,56271,B5,G6350,S,387524791.000000000000000,4344874.000000000000000,+45.2447543,-095.4049953,129081.051909000001615,391901678.884000003337860,677,1,676,27405683069.568668365478516,912858.481589999981225,4.000000000000000,3.000000000000000,4,DETROIT LAKES,129081.051909477580921,391901678.883890748023987
677,58030,58030,B5,G6350,S,330451863.000000000000000,0.000000000000000,+46.0300595,-096.6700695,80984.922530399999232,330843287.416000008583069,678,0,677,,,,,,,80984.922530365467537,330843287.416445434093475
678,57026,57026,B5,G6350,S,408284096.000000000000000,118335.000000000000000,+44.2599325,-096.5183961,143928.878319000010379,408865838.883000016212463,679,0,678,,,,,,,143928.878318776405649,408865838.882805883884430
679,57030,57030,B5,G6350,S,389009474.000000000000000,1012323.000000000000000,+43.7383040,-096.5195612,125235.483288999996148,390482414.180000007152557,680,0,679,,,,,,,125235.483288987845299,390482414.180366992950439
680,57068,57068,B5,G6350,S,116123734.000000000000000,76480.000000000000000,+43.5750148,-096.4956013,61732.785068099998171,116334645.098000004887581,681,0,680,,,,,,,61732.785068101402430,116334645.097795143723488
681,55358,55358,B5,G6350,S,141944036.000000000000000,14988794.000000000000000,+45.2468879,-093.9985481,85475.743236800000886,156830893.143999993801117,682,1,681,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,85475.743236841270118,156830893.144253402948380
682,55013,55013,B5,G6350,S,75911198.000000000000000,14388996.000000000000000,+45.3386070,-092.9129895,75129.950137599997106,90228122.238000005483627,683,1,682,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,75129.950137634266866,90228122.238024652004242
683,55014,55014,B5,G6350,S,48324722.000000000000000,7882339.000000000000000,+45.1618259,-093.1279967,35626.218926699999429,56162247.097099997103214,684,1,683,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,35626.218926744695636,56162247.097050353884697
684,55016,55016,B5,G6350,S,75572188.000000000000000,9792402.000000000000000,+44.8176913,-092.9346223,50961.180732900000294,85296386.761000007390976,685,1,684,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,50961.180732877437549,85296386.761033684015274
685,55017,55017,B5,G6350,S,78144995.000000000000000,1259207.000000000000000,+45.6774491,-093.4365898,51615.654932899997220,79342930.797000005841255,686,1,685,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,51615.654932912904769,79342930.796991795301437
686,55018,55018,B5,G6350,S,124805625.000000000000000,31946.000000000000000,+44.4239715,-092.9961746,80417.367448499993770,124737765.084999993443489,687,1,686,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,80417.367448549019173,124737765.085296049714088
687,55409,55409,B5,G6350,S,3216090.000000000000000,0.000000000000000,+44.9303259,-093.2814770,8547.499929640000119,3213555.407860000152141,688,1,687,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,8547.499929641269773,3213555.407855268567801
688,55410,55410,B5,G6350,S,7710217.000000000000000,0.000000000000000,+44.9118214,-093.3196436,16100.100360200000068,7704167.633609999902546,689,1,688,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,16100.100360188516788,7704167.633609035983682
689,55411,55411,B5,G6350,S,10510714.000000000000000,180079.000000000000000,+44.9990094,-093.2983634,15719.836955700000544,10682383.309599999338388,690,1,689,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,15719.836955700533508,10682383.309641316533089
690,55412,55412,B5,G6350,S,9390429.000000000000000,226844.000000000000000,+45.0273244,-093.3036116,14633.735940200000186,9609714.342000000178814,691,1,690,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,14633.735940187816595,9609714.342001324519515
691,55413,55413,B5,G6350,S,8568368.000000000000000,305525.000000000000000,+44.9994632,-093.2416770,22344.440016600001400,8866874.143319999799132,692,1,691,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,22344.440016575255868,8866874.143324477598071
692,55414,55414,B5,G6350,S,8746775.000000000000000,433975.000000000000000,+44.9783814,-093.2224486,22796.378318999999465,9173472.133130000904202,693,1,692,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,22796.378319044673844,9173472.133129905909300
693,55415,55415,B5,G6350,S,1107973.000000000000000,0.000000000000000,+44.9747995,-093.2576471,5399.848176419999618,1107097.335110000101849,694,1,693,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,5399.848176418304320,1107097.335107919760048
694,55416,55416,B5,G6350,S,18956851.000000000000000,2627166.000000000000000,+44.9501922,-093.3363261,33386.451395099997171,21567121.166299998760223,695,1,694,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,33386.451395051415602,21567121.166282944381237
695,55417,55417,B5,G6350,S,14150246.000000000000000,1453023.000000000000000,+44.9044401,-093.2304067,27340.708326799998758,15590919.901300000026822,696,1,695,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,27340.708326809068240,15590919.901335455477238
696,55418,55418,B5,G6350,S,17508196.000000000000000,325919.000000000000000,+45.0213178,-093.2428530,22823.850485599999956,17820002.200599998235703,697,1,696,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,22823.850485635510267,17820002.200638964772224
697,55419,55419,B5,G6350,S,10915109.000000000000000,291556.000000000000000,+44.9057987,-093.2876534,15122.773559900000691,11197848.695599999278784,698,1,697,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,15122.773559947441754,11197848.695635579526424
698,55420,55420,B5,G6350,S,16825481.000000000000000,238737.000000000000000,+44.8359691,-093.2771760,19999.278169199998956,17050780.267000000923872,699,1,698,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,19999.278169211171189,17050780.266973614692688
699,55421,55421,B5,G6350,S,16269250.000000000000000,853762.000000000000000,+45.0508997,-093.2538333,20494.387303999999858,17109485.570900000631809,700,1,699,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,20494.387304043877521,17109485.570907965302467
700,55422,55422,B5,G6350,S,21522328.000000000000000,1185357.000000000000000,+45.0092748,-093.3411048,25007.755798700000014,22689932.311700001358986,701,1,700,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,25007.755798698803119,22689932.311684198677540
701,55423,55423,B5,G6350,S,18029371.000000000000000,353289.000000000000000,+44.8743539,-093.2824451,20632.720422599999438,18368184.169100001454353,702,1,701,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,20632.720422612826951,18368184.169080056250095
702,55424,55424,B5,G6350,S,6310770.000000000000000,185065.000000000000000,+44.9050241,-093.3448654,12076.820475000000442,6490754.862789999693632,703,1,702,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,12076.820474980902873,6490754.862789889797568
703,55425,55425,B5,G6350,S,12246085.000000000000000,5622393.000000000000000,+44.8511691,-093.2260805,21360.937817499998346,17854341.322900000959635,704,1,703,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,21360.937817473612085,17854341.322912279516459
704,55426,55426,B5,G6350,S,17477995.000000000000000,497119.000000000000000,+44.9583108,-093.3741120,30407.477100899999641,17961126.379900000989437,705,1,704,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,30407.477100913431059,17961126.379870060831308
705,55427,55427,B5,G6350,S,18698328.000000000000000,190184.000000000000000,+45.0054990,-093.3791505,20603.492711700000655,18873824.888099998235703,706,1,705,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,20603.492711705566762,18873824.888106830418110
706,55428,55428,B5,G6350,S,20972069.000000000000000,146220.000000000000000,+45.0629501,-093.3813620,29290.775812899999437,21101878.406300000846386,707,1,706,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,29290.775812867552304,21101878.406262706965208
707,55429,55429,B5,G6350,S,16128470.000000000000000,804396.000000000000000,+45.0636588,-093.3411754,25634.227637399999367,16919624.681600000709295,708,1,707,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,25634.227637421623513,16919624.681613821536303
708,55430,55430,B5,G6350,S,14650580.000000000000000,535282.000000000000000,+45.0676760,-093.3020893,22435.533677999999782,15173934.136299999430776,709,1,708,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,22435.533678006820992,15173934.136320939287543
709,55431,55431,B5,G6350,S,20715868.000000000000000,627257.000000000000000,+44.8245343,-093.3126020,22657.565414600001532,21326380.739799998700619,710,1,709,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,22657.565414616667113,21326380.739810459315777
710,55432,55432,B5,G6350,S,25600099.000000000000000,1574791.000000000000000,+45.0967016,-093.2537258,24983.192770300000120,27153419.610599998384714,711,1,710,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,24983.192770263583952,27153419.610619619488716
711,55433,55433,B5,G6350,S,30083344.000000000000000,1459096.000000000000000,+45.1604112,-093.3148393,31254.782218100001046,31517692.371100001037121,712,1,711,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,31254.782218109223322,31517692.371063031256199
712,55434,55434,B5,G6350,S,23392051.000000000000000,592515.000000000000000,+45.1636720,-093.2504454,26608.433623199998692,23965604.347199998795986,713,1,712,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,26608.433623161952710,23965604.347155608236790
713,55435,55435,B5,G6350,S,7655102.000000000000000,352687.000000000000000,+44.8739807,-093.3352547,12047.446733200000381,8001521.251380000263453,714,1,713,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,12047.446733179358489,8001521.251384355127811
714,55436,55436,B5,G6350,S,12273381.000000000000000,424560.000000000000000,+44.9041400,-093.3731569,16442.334416500001680,12688064.071499999612570,715,1,714,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,16442.334416495668847,12688064.071542957797647
715,55437,55437,B5,G6350,S,16995399.000000000000000,1125569.000000000000000,+44.8243470,-093.3429960,28703.927431700001762,18106812.304200001060963,716,1,715,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,28703.927431674306717,18106812.304225798696280
716,55438,55438,B5,G6350,S,21690586.000000000000000,1970014.000000000000000,+44.8231235,-093.3861252,32292.108488000001671,23642203.185699999332428,717,1,716,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,32292.108488000845682,23642203.185687415301800
717,55439,55439,B5,G6350,S,12367799.000000000000000,346069.000000000000000,+44.8756305,-093.3747472,18334.923399600000266,12703977.575600000098348,718,1,717,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,18334.923399598021206,12703977.575587807223201
718,55441,55441,B5,G6350,S,22376995.000000000000000,4029020.000000000000000,+45.0024330,-093.4231702,23276.228210799999943,26385633.570500001311302,719,1,718,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,23276.228210829500313,26385633.570470176637173
719,55442,55442,B5,G6350,S,13723978.000000000000000,1268568.000000000000000,+45.0489203,-093.4262115,15994.791012800000317,14980970.126800000667572,720,1,719,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,15994.791012845296791,14980970.126816719770432
720,55443,55443,B5,G6350,S,23964216.000000000000000,491679.000000000000000,+45.1176769,-093.3381488,32172.345297299998492,24436751.944499999284744,721,1,720,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,32172.345297259900690,24436751.944495402276516
721,55444,55444,B5,G6350,S,11450121.000000000000000,561934.000000000000000,+45.1040481,-093.3018126,25205.251704800000880,12002612.134600000455976,722,1,721,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,25205.251704764967144,12002612.134630169719458
722,55445,55445,B5,G6350,S,20172553.000000000000000,96468.000000000000000,+45.1224406,-093.3791842,25811.188924099998985,20253257.529100000858307,723,1,722,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,25811.188924125683116,20253257.529120072722435
723,55446,55446,B5,G6350,S,26339189.000000000000000,369588.000000000000000,+45.0391396,-093.4897008,23282.871727500001725,26688378.823499999940395,724,1,723,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,23282.871727465433651,26688378.823532585054636
724,51360,51360,B5,G6350,S,288883254.000000000000000,46216281.000000000000000,+43.4436777,-095.0870522,140422.249081999994814,335067046.121999979019165,725,0,724,,,,,,,140422.249082167894812,335067046.122153401374817
725,55001,55001,B5,G6350,S,68212073.000000000000000,2652890.000000000000000,+44.8987758,-092.8191076,39418.298559100003331,70808642.340599998831749,726,1,725,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,39418.298559130220383,70808642.340553075075150
726,55447,55447,B5,G6350,S,22848127.000000000000000,1500214.000000000000000,+45.0010956,-093.4895611,24152.658202800001163,24329754.774500001221895,727,1,726,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,24152.658202819075086,24329754.774531751871109
727,55448,55448,B5,G6350,S,28120831.000000000000000,439596.000000000000000,+45.1936028,-093.3004455,35644.159137100003136,28537971.352699998766184,728,1,727,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,35644.159137141490646,28537971.352687876671553
728,55449,55449,B5,G6350,S,55919934.000000000000000,2195582.000000000000000,+45.1759781,-093.1841493,35784.943297600002552,58069365.163099996745586,729,1,728,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,35784.943297643774713,58069365.163077972829342
729,55450,55450,B5,G6350,S,9683560.000000000000000,17413.000000000000000,+44.8720843,-093.2289933,17270.492701399998623,9693286.101479999721050,730,1,729,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,17270.492701402952662,9693286.101481981575489
730,55454,55454,B5,G6350,S,1620925.000000000000000,139608.000000000000000,+44.9695244,-093.2412190,6869.089536380000027,1759141.075819999910891,731,1,730,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,6869.089536383641644,1759141.075822620652616
731,55455,55455,B5,G6350,S,703997.000000000000000,132299.000000000000000,+44.9719823,-093.2334415,7870.128845469999760,835633.558488999959081,732,1,731,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,7870.128845474504487,835633.558488503680564
732,55601,55601,B5,G6350,S,40796085.000000000000000,1676427.000000000000000,+47.2356375,-091.3659531,50893.346695899999759,42454638.423799999058247,733,1,732,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,50893.346695917360194,42454638.423822000622749
733,55602,55602,B5,G6350,S,348216434.000000000000000,13723884.000000000000000,+47.3497056,-091.8864488,147077.667057000013301,361714783.021000027656555,734,1,733,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,147077.667056898731971,361714783.020915389060974
734,55603,55603,B5,G6350,S,934675284.000000000000000,33881703.000000000000000,+47.5464991,-091.2511866,304216.122933999984525,968192668.031999945640564,735,1,734,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,304216.122933697537519,968192668.031831383705139
735,55604,55604,B5,G6350,S,2305518145.000000000000000,340365781.000000000000000,+47.9790982,-090.5996087,430051.346651000028942,2645948018.789999961853027,736,1,735,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,430051.346651045081671,2645948018.793630123138428
736,55605,55605,B5,G6350,S,186677426.000000000000000,26729791.000000000000000,+47.9652885,-089.7371330,106545.839940000005299,213547438.689000010490417,737,1,736,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,106545.839940492922324,213547438.689346462488174
737,55606,55606,B5,G6350,S,340004271.000000000000000,8753462.000000000000000,+47.9345160,-089.9888589,134452.191201000008732,348910000.816999971866608,738,1,737,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,134452.191201021894813,348910000.817205727100372
738,55607,55607,B5,G6350,S,1146077113.000000000000000,32644778.000000000000000,+47.5631905,-091.4173243,337265.219354000000749,1178143447.789999961853027,739,1,738,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,337265.219354463100899,1178143447.787681102752686
739,55609,55609,B5,G6350,S,9368261.000000000000000,18822.000000000000000,+46.9672416,-091.7788547,30123.024536500000977,9381560.060300000011921,740,1,739,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,30123.024536479162634,9381560.060300718992949
740,55612,55612,B5,G6350,S,420045607.000000000000000,30789173.000000000000000,+47.7878559,-090.7055955,153587.286766000004718,450803183.629999995231628,741,1,740,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,153587.286766262375750,450803183.630274653434753
741,55613,55613,B5,G6350,S,223982735.000000000000000,5122293.000000000000000,+47.5816307,-090.9221638,83821.911532199999783,229054506.009999990463257,742,1,741,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,83821.911532154670567,229054506.009991407394409
742,55614,55614,B5,G6350,S,631467816.000000000000000,39431140.000000000000000,+47.3682434,-091.3759953,233429.389221999997972,670609884.654999971389771,743,1,742,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,233429.389222455851268,670609884.655039668083191
743,55615,55615,B5,G6350,S,285898865.000000000000000,11196565.000000000000000,+47.6531054,-090.8206516,146118.238290999986930,297050645.142000019550323,744,1,743,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,146118.238290846522432,297050645.142268240451813
744,55003,55003,B5,G6350,S,5412684.000000000000000,2882501.000000000000000,+45.0074757,-092.7790642,14571.012312200000451,8288619.667989999987185,745,1,744,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,14571.012312216940700,8288619.667990897782147
745,55005,55005,B5,G6350,S,50173032.000000000000000,2427143.000000000000000,+45.3961066,-093.2184645,57484.910423300003458,52558504.340199999511242,746,1,745,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,57484.910423343259026,52558504.340160630643368
746,55006,55006,B5,G6350,S,202582352.000000000000000,4523466.000000000000000,+45.7382664,-093.1989387,107133.304912000006880,206941739.342999994754791,747,1,746,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,107133.304911986939260,206941739.343428283929825
747,55007,55007,B5,G6350,S,307907580.000000000000000,3126128.000000000000000,+45.9712925,-093.1178489,101331.626594999994268,310785869.078999996185303,748,1,747,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,101331.626595155059476,310785869.078775107860565
748,55008,55008,B5,G6350,S,260189204.000000000000000,12006722.000000000000000,+45.5694882,-093.2766319,126748.994300000005751,271981504.217000007629395,749,1,748,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,126748.994300325721269,271981504.217145025730133
749,55009,55009,B5,G6350,S,315625791.000000000000000,6446279.000000000000000,+44.4838725,-092.8651558,127204.532733000000007,321815576.663999974727631,750,1,749,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,127204.532733397791162,321815576.664411306381226
750,55011,55011,B5,G6350,S,116459921.000000000000000,4336918.000000000000000,+45.3407404,-093.2533128,63204.373395700000401,120701449.745000004768372,751,1,750,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,63204.373395716313098,120701449.744907766580582
751,55012,55012,B5,G6350,S,59035527.000000000000000,3080213.000000000000000,+45.4379810,-092.7883542,73410.209475499999826,62066465.511699996888638,752,1,751,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,73410.209475471303449,62066465.511722989380360
752,55616,55616,B5,G6350,S,917303204.000000000000000,43086246.000000000000000,+47.1706114,-091.6422858,268657.918834000010975,959866198.710000038146973,753,1,752,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,268657.918834117241204,959866198.709533572196960
753,55702,55702,B5,G6350,S,196432303.000000000000000,2239733.000000000000000,+46.9573642,-092.6375692,76576.575871900000493,198516292.986999988555908,754,1,753,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,76576.575871857712627,198516292.987212300300598
754,55703,55703,B5,G6350,S,360435956.000000000000000,25366.000000000000000,+47.7310102,-092.7501575,146354.203207999991719,360175942.690999984741211,755,1,754,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,146354.203207679936895,360175942.691346585750580
755,55704,55704,B5,G6350,S,143680458.000000000000000,242480.000000000000000,+46.2190854,-092.7516671,83954.809439200005727,143809011.226999998092651,756,1,755,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,83954.809439164528158,143809011.227192759513855
756,55705,55705,B5,G6350,S,301423961.000000000000000,11144863.000000000000000,+47.4518018,-092.2073571,140406.544653999997536,312346787.157000005245209,757,1,756,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,140406.544653722172370,312346787.156856238842010
757,55706,55706,B5,G6350,S,159270669.000000000000000,29210259.000000000000000,+47.7214178,-091.9615400,117634.137270999999600,188358205.492000013589859,758,1,757,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,117634.137270914070541,188358205.491813778877258
758,55707,55707,B5,G6350,S,408704395.000000000000000,7217448.000000000000000,+46.5517450,-092.6361060,160026.120483000006061,415597178.242999970912933,759,1,758,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,160026.120483207429061,415597178.243198275566101
759,55708,55708,B5,G6350,S,56685026.000000000000000,1884171.000000000000000,+47.5713362,-092.3465700,40098.786932600000000,58525923.723399996757507,760,1,759,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,40098.786932555114618,58525923.723408095538616
760,55709,55709,B5,G6350,S,594203312.000000000000000,57065094.000000000000000,+47.4287504,-093.3730551,290780.998587000009138,650760723.569000005722046,761,1,760,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,290780.998587182373740,650760723.568869829177856
761,55710,55710,B5,G6350,S,259017490.000000000000000,10241318.000000000000000,+47.6297741,-092.7084798,131992.128158000006806,269046716.279999971389771,762,1,761,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,131992.128158457198879,269046716.280077457427979
